-189.237482	8971	704	第2次独立实验的383次
-189.237482	9018	705	第2次独立实验的384次
-189.237482	9065	706	第2次独立实验的385次
-189.237482	9114	706	第2次独立实验的386次
-189.237482	9163	706	第2次独立实验的387次
-189.237482	9213	708	第2次独立实验的388次
-189.237482	9263	708	第2次独立实验的389次
-189.237482	9313	711	第2次独立实验的390次
-189.237482	9362	715	第2次独立实验的391次
-189.237482	9411	719	第2次独立实验的392次
-189.237482	9459	720	第2次独立实验的393次
-189.237482	9509	721	第2次独立实验的394次
-189.237482	9557	722	第2次独立实验的395次
-189.237482	9607	724	第2次独立实验的396次
-189.237482	9657	726	第2次独立实验的397次
-189.237482	9706	727	第2次独立实验的398次
-189.237482	9756	727	第2次独立实验的399次
-189.237482	9804	728	第2次独立实验的400次
-189.141961	48	33	第3次独立实验的401次
-189.141961	97	61	第3次独立实验的402次
-189.141961	147	80	第3次独立实验的403次
-189.141961	196	97	第3次独立实验的404次
-189.141961	245	114	第3次独立实验的405次
-189.141961	295	122	第3次独立实验的406次
-189.141961	341	133	第3次独立实验的407次
-189.141961	388	139	第3次独立实验的408次
-189.141961	437	144	第3次独立实验的409次
-189.141961	486	157	第3次独立实验的410次
-189.195844	535	174	第3次独立实验的411次
-189.195844	585	187	第3次独立实验的412次
-189.195844	635	196	第3次独立实验的413次
-189.195844	683	209	第3次独立实验的414次
-189.195844	732	215	第3次独立实验的415次
-189.195844	780	221	第3次独立实验的416次
-189.195844	829	229	第3次独立实验的417次
-189.195844	879	236	第3次独立实验的418次
-189.195844	929	242	第3次独立实验的419次
-189.195844	978	249	第3次独立实验的420次
-189.201491	1027	259	第3次独立实验的421次
-189.201491	1077	266	第3次独立实验的422次
-189.201491	1126	271	第3次独立实验的423次
-189.201491	1175	275	第3次独立实验的424次
-189.201491	1222	280	第3次独立实验的425次
-189.201491	1272	285	第3次独立实验的426次
-189.201491	1322	291	第3次独立实验的427次
-189.201491	1371	297	第3次独立实验的428次
-189.201491	1421	302	第3次独立实验的429次
-189.201491	1470	307	第3次独立实验的430次
-189.212171	1519	313	第3次独立实验的431次
-189.212171	1568	322	第3次独立实验的432次
-189.212171	1618	327	第3次独立实验的433次
-189.212171	1667	329	第3次独立实验的434次
-189.212171	1717	331	第3次独立实验的435次
-189.212171	1765	335	第3次独立实验的436次
-189.212171	1815	339	第3次独立实验的437次
-189.212171	1865	347	第3次独立实验的438次
-189.212171	1914	351	第3次独立实验的439次
-189.212171	1964	354	第3次独立实验的440次
-189.212376	2014	358	第3次独立实验的441次
-189.212376	2064	363	第3次独立实验的442次
-189.212376	2112	364	第3次独立实验的443次
-189.212376	2161	365	第3次独立实验的444次
-189.212376	2211	368	第3次独立实验的445次
-189.212376	2261	370	第3次独立实验的446次
-189.212376	2311	373	第3次独立实验的447次
-189.212376	2361	375	第3次独立实验的448次
-189.212376	2411	379	第3次独立实验的449次
-189.212376	2460	380	第3次独立实验的450次
-189.234795	2508	385	第3次独立实验的451次
-189.234795	2557	389	第3次独立实验的452次
-189.234795	2607	391	第3次独立实验的453次
-189.234795	2657	393	第3次独立实验的454次
-189.234795	2707	395	第3次独立实验的455次
-189.234795	2756	397	第3次独立实验的456次
-189.234795	2805	399	第3次独立实验的457次
-189.234795	2854	400	第3次独立实验的458次
-189.234795	2903	403	第3次独立实验的459次
-189.234795	2953	407	第3次独立实验的460次
-189.234795	3003	411	第3次独立实验的461次
-189.234795	3052	415	第3次独立实验的462次
-189.234795	3102	416	第3次独立实验的463次
-189.234795	3151	418	第3次独立实验的464次
-189.234795	3201	420	第3次独立实验的465次
-189.234795	3251	423	第3次独立实验的466次
-189.234795	3300	428	第3次独立实验的467次
-189.234795	3350	430	第3次独立实验的468次
-189.234795	3400	431	第3次独立实验的469次
-189.234795	3449	434	第3次独立实验的470次
-189.234795	3499	439	第3次独立实验的471次
-189.234795	3548	442	第3次独立实验的472次
-189.234795	3598	446	第3次独立实验的473次
-189.234795	3648	448	第3次独立实验的474次
-189.234795	3698	449	第3次独立实验的475次
-189.234795	3748	449	第3次独立实验的476次
-189.234795	3798	450	第3次独立实验的477次
-189.234795	3848	452	第3次独立实验的478次
-189.234795	3897	456	第3次独立实验的479次
-189.234795	3947	458	第3次独立实验的480次
-189.234795	3997	464	第3次独立实验的481次
-189.234795	4047	467	第3次独立实验的482次
-189.234795	4097	473	第3次独立实验的483次
-189.234795	4146	476	第3次独立实验的484次
-189.234795	4195	481	第3次独立实验的485次
-189.234795	4245	486	第3次独立实验的486次
-189.234795	4294	488	第3次独立实验的487次
-189.234795	4344	490	第3次独立实验的488次
-189.234795	4394	492	第3次独立实验的489次
-189.234795	4442	493	第3次独立实验的490次
-189.234795	4492	496	第3次独立实验的491次
-189.234795	4542	497	第3次独立实验的492次
-189.234795	4592	500	第3次独立实验的493次
-189.234795	4642	500	第3次独立实验的494次
-189.234795	4692	501	第3次独立实验的495次
-189.234795	4742	502	第3次独立实验的496次
-189.234795	4792	504	第3次独立实验的497次
-189.234795	4842	504	第3次独立实验的498次
-189.234795	4891	505	第3次独立实验的499次
-189.234795	4940	505	第3次独立实验的500次
-189.242379	4989	506	第3次独立实验的501次
-189.242379	5039	509	第3次独立实验的502次
-189.242379	5089	510	第3次独立实验的503次
-189.242379	5139	511	第3次独立实验的504次
-189.242379	5189	512	第3次独立实验的505次
-189.242379	5239	515	第3次独立实验的506次
-189.242379	5286	519	第3次独立实验的507次
-189.242379	5335	519	第3次独立实验的508次
-189.242379	5384	520	第3次独立实验的509次
-189.242379	5434	520	第3次独立实验的510次
-189.242379	5484	523	第3次独立实验的511次
-189.242379	5533	524	第3次独立实验的512次
-189.242379	5583	525	第3次独立实验的513次
-189.242379	5633	527	第3次独立实验的514次
-189.242379	5683	528	第3次独立实验的515次
-189.242379	5733	529	第3次独立实验的516次
-189.242379	5782	531	第3次独立实验的517次
-189.242379	5832	531	第3次独立实验的518次
-189.242379	5882	531	第3次独立实验的519次
-189.242379	5932	532	第3次独立实验的520次
-189.242379	5982	534	第3次独立实验的521次
-189.242379	6030	539	第3次独立实验的522次
-189.242379	6080	541	第3次独立实验的523次
-189.242379	6130	542	第3次独立实验的524次
-189.242379	6180	543	第3次独立实验的525次
-189.242379	6228	545	第3次独立实验的526次
-189.242379	6277	546	第3次独立实验的527次
-189.242379	6327	547	第3次独立实验的528次
-189.242379	6377	548	第3次独立实验的529次
-189.242379	6427	548	第3次独立实验的530次
-189.242379	6477	550	第3次独立实验的531次
-189.242379	6525	551	第3次独立实验的532次
-189.242379	6574	552	第3次独立实验的533次
-189.242379	6622	556	第3次独立实验的534次
-189.242379	6672	556	第3次独立实验的535次
-189.242379	6721	557	第3次独立实验的536次
-189.242379	6771	558	第3次独立实验的537次
-189.242379	6821	562	第3次独立实验的538次
-189.242379	6871	564	第3次独立实验的539次
-189.242379	6921	566	第3次独立实验的540次
-189.242379	6970	568	第3次独立实验的541次
-189.242379	7018	570	第3次独立实验的542次
-189.242379	7067	572	第3次独立实验的543次
-189.242379	7117	575	第3次独立实验的544次
-189.242379	7166	577	第3次独立实验的545次
-189.242379	7216	578	第3次独立实验的546次
-189.242379	7265	582	第3次独立实验的547次
-189.242379	7315	583	第3次独立实验的548次
-189.242379	7364	585	第3次独立实验的549次
-189.242379	7414	588	第3次独立实验的550次
-189.242379	7462	589	第3次独立实验的551次
-189.242379	7511	592	第3次独立实验的552次
-189.242379	7559	596	第3次独立实验的553次
-189.242379	7608	599	第3次独立实验的554次
-189.242379	7658	599	第3次独立实验的555次
-189.242379	7708	600	第3次独立实验的556次
-189.242379	7758	602	第3次独立实验的557次
-189.242379	7808	604	第3次独立实验的558次
-189.242379	7858	606	第3次独立实验的559次
-189.242379	7908	609	第3次独立实验的560次
-189.242379	7958	614	第3次独立实验的561次
-189.242379	8007	616	第3次独立实验的562次
-189.242379	8057	618	第3次独立实验的563次
-189.242379	8106	623	第3次独立实验的564次
-189.242379	8154	623	第3次独立实验的565次
-189.242379	8202	624	第3次独立实验的566次
-189.242379	8251	625	第3次独立实验的567次
-189.242379	8300	629	第3次独立实验的568次
-189.242379	8348	631	第3次独立实验的569次
-189.242379	8397	633	第3次独立实验的570次
-189.242379	8447	634	第3次独立实验的571次
-189.242379	8497	636	第3次独立实验的572次
-189.242379	8546	638	第3次独立实验的573次
-189.242379	8596	639	第3次独立实验的574次
-189.242379	8646	639	第3次独立实验的575次
-189.242379	8695	639	第3次独立实验的576次
-189.242379	8745	641	第3次独立实验的577次
-189.242379	8795	642	第3次独立实验的578次
-189.242379	8843	645	第3次独立实验的579次
-189.242379	8893	645	第3次独立实验的580次
-189.242379	8941	648	第3次独立实验的581次
-189.242379	8990	650	第3次独立实验的582次
-189.242379	9040	652	第3次独立实验的583次
-189.242379	9090	653	第3次独立实验的584次
-189.242379	9139	654	第3次独立实验的585次
-189.242379	9187	655	第3次独立实验的586次
-189.242379	9235	655	第3次独立实验的587次
-189.242379	9285	655	第3次独立实验的588次
-189.242379	9335	656	第3次独立实验的589次
-189.242379	9385	657	第3次独立实验的590次
-189.242379	9435	659	第3次独立实验的591次
-189.242379	9484	664	第3次独立实验的592次
-189.242379	9534	666	第3次独立实验的593次
-189.242379	9584	667	第3次独立实验的594次
-189.242379	9633	667	第3次独立实验的595次
-189.242379	9681	668	第3次独立实验的596次
-189.242379	9730	668	第3次独立实验的597次
-189.242379	9780	669	第3次独立实验的598次
-189.242379	9830	670	第3次独立实验的599次
-189.242379	9878	670	第3次独立实验的600次
-189.134664	50	32	第4次独立实验的601次
-189.134664	96	66	第4次独立实验的602次
-189.134664	142	88	第4次独立实验的603次
-189.134664	192	101	第4次独立实验的604次
-189.134664	242	116	第4次独立实验的605次
-189.134664	290	128	第4次独立实验的606次
-189.134664	339	143	第4次独立实验的607次
-189.134664	388	155	第4次独立实验的608次
-189.134664	437	163	第4次独立实验的609次
-189.134664	487	166	第4次独立实验的610次
-189.216514	536	176	第4次独立实验的611次
-189.216514	586	184	第4次独立实验的612次
-189.216514	634	188	第4次独立实验的613次
-189.216514	684	195	第4次独立实验的614次
-189.216514	733	204	第4次独立实验的615次
-189.216514	781	214	第4次独立实验的616次
-189.216514	829	216	第4次独立实验的617次
-189.216514	878	220	第4次独立实验的618次
-189.216514	927	227	第4次独立实验的619次
-189.216514	977	234	第4次独立实验的620次
-189.230441	1027	240	第4次独立实验的621次
-189.230441	1076	245	第4次独立实验的622次
-189.230441	1125	253	第4次独立实验的623次
-189.230441	1175	256	第4次独立实验的624次
-189.230441	1225	261	第4次独立实验的625次
-189.230441	1273	264	第4次独立实验的626次
-189.230441	1323	271	第4次独立实验的627次
-189.230441	1373	272	第4次独立实验的628次
-189.230441	1422	277	第4次独立实验的629次
-189.230441	1472	286	第4次独立实验的630次
-189.230441	1521	294	第4次独立实验的631次
-189.230441	1570	305	第4次独立实验的632次
-189.230441	1620	309	第4次独立实验的633次
-189.230441	1668	314	第4次独立实验的634次
-189.230441	1718	316	第4次独立实验的635次
-189.230441	1768	319	第4次独立实验的636次
